time,V
0.0,0.0
1.0,0.0
2.0,0.25389696096505077
3.0,164.9740904176101
4.0,289.353857921396
5.0,373.1173775322268
6.0,376.3447302761959
7.0,357.0134186469263
8.0,553.5166465444531
9.0,524.4628236788956
10.0,652.4033017648148
11.0,571.1117796082499
12.0,609.6275695942267
13.0,743.0080380759806
14.0,674.9240092240698
15.0,755.1402497862946
16.0,764.8604832429141
17.0,821.4626118501529
18.0,878.200511385438
19.0,908.5268981717439
20.0,881.9111506403983
21.0,955.1717482380323
22.0,899.2506415109056
23.0,859.0416703498129
24.0,829.7081324030268
25.0,725.2843051333895
26.0,568.4768363255595
27.0,643.0421169565491
28.0,488.61176574847036
29.0,491.8415834987406
30.0,414.33442716546176
31.0,423.1391119616436
32.0,303.4882687566403
33.0,297.71022708497554
34.0,278.45540345127165
35.0,312.5402300862372
36.0,213.1965764498786
37.0,293.2248721134572
38.0,120.0382521392075
39.0,200.3736372975849
40.0,84.76304579124545
41.0,95.28437844655895
42.0,129.60703964294143
43.0,239.70524087539658
44.0,386.9236384874427
45.0,415.3087888648553
46.0,504.6952010475564
47.0,464.61015976861023
48.0,525.4253584367863
49.0,589.8216929012741
50.0,709.7503366583817
51.0,772.046215266972
52.0,733.3763088487516
53.0,718.8407005263846
54.0,781.8019091411859
55.0,795.484833491789
56.0,827.7902122891926
57.0,853.5192658802165
58.0,893.9105759731237
59.0,861.3811198955925
60.0,1033.3039907760015
61.0,953.4044870206376
62.0,973.6043592391742
63.0,892.1109848447136
64.0,846.8377806772559
65.0,711.683772560744
66.0,684.0506914003171
67.0,614.9207154817713
68.0,649.1398613727105
69.0,470.1391248080299
70.0,425.2855869135361
71.0,433.53328391206423
72.0,424.1005408342006
73.0,321.4552308166492
74.0,323.3302261485046
75.0,254.85488492202873
76.0,169.24751218273326
77.0,242.31420084500922
78.0,291.8951604066267
79.0,161.37882338651207
80.0,167.18085122867626
81.0,96.65282527691375
82.0,360.14424258134176
83.0,349.1998242222753
84.0,326.5204567634568
85.0,457.1573594383523
86.0,497.808723634288
87.0,450.707773618858
88.0,587.5137911185757
89.0,624.6058233979101
90.0,637.8519918712913
91.0,805.3459413461898
92.0,668.7632749220329
93.0,739.0556455624869
94.0,788.5063528711441
95.0,735.6076038913891
96.0,822.5778120062695
97.0,780.4718031748114
98.0,773.5822395717952
99.0,871.8963178637681
100.0,904.2392976996305
101.0,938.6730177970175
102.0,850.4107596590568
103.0,876.3116573022179
104.0,769.0639898412732
105.0,835.9378837080513
106.0,644.4298824507605
107.0,622.7726484021192
108.0,565.3516828312712
109.0,567.1851551790828
110.0,402.709121334465
111.0,381.65644584341806
112.0,372.8241490112775
113.0,302.9803482750373
114.0,297.5486430949713
115.0,230.3661471795228
116.0,313.94396123446523
117.0,271.41085036296226
118.0,230.3166060311808
119.0,59.71898087091793
120.0,310.81613382177534
121.0,194.03812423919715
122.0,294.2125651991332
123.0,312.6544653067437
124.0,321.58719171265255
125.0,475.5090824996412
126.0,507.28415913346294
127.0,534.3307927468413
128.0,490.7079426358034
129.0,700.8147395303521
130.0,609.3416167436419
131.0,687.750806929598
132.0,699.2819954683318
133.0,666.878461532537
134.0,743.3838632893795
135.0,812.9848829381453
136.0,805.7177401418116
137.0,841.7975262742316
138.0,813.6153469627935
139.0,801.3616819722506
140.0,945.2520428537539
141.0,823.4965117179798
142.0,834.4106481043032
143.0,825.314284968443
144.0,832.0787726415264
145.0,720.6365744021224
146.0,683.6321419624666
147.0,550.6125949665853
148.0,449.32858753061305
149.0,517.4195718586229
150.0,453.8728595511574
151.0,437.8004404308818
152.0,320.69148019318607
153.0,351.5178527345969
154.0,295.44464225781115
155.0,304.3475036566607
156.0,336.5889185532898
157.0,376.2456390916492
158.0,262.7784901059815
159.0,167.42020290568115
160.0,176.94390670189497
161.0,144.2639462384446
162.0,208.28214979565158
163.0,283.00396922785956
164.0,403.31063374356995
165.0,458.9800126671225
166.0,500.99473994607877
167.0,587.6531306227727
168.0,580.4637372457715
169.0,554.2447816871293
170.0,715.2272102942569
171.0,738.5294614617634
172.0,732.6514549309043
173.0,774.941852545013
174.0,768.9582147427552
175.0,838.4432581143878
176.0,778.3045076701429
177.0,899.3622449953225
178.0,928.8638704215671
179.0,857.0212769359583
180.0,908.9374159393847
181.0,866.3096804638374
182.0,987.874744069599
183.0,869.1642102769039
184.0,768.8102097441779
185.0,684.8919293541477
186.0,751.5008477489449
187.0,561.2899048620945
188.0,579.2126727567288
189.0,506.00453131754125
190.0,467.4040488189896
191.0,311.49850494283345
192.0,427.07951220886315
193.0,289.50109561378554
194.0,382.3793092695704
195.0,301.0399903195463
196.0,252.23556611582927
197.0,200.12198937622304
198.0,270.4643803812374
199.0,93.34050078824848
200.0,220.59531690842022
